"鄉鎮市區","總額元","租賃年月日","出租型態","租賃層次(四類)","總樓層數","建物型態","交易筆棟數-土地","交易筆棟數-建物","租賃住宅服務","租賃天數","有無管理組織","有無管理員","有無附傢俱","有無電梯","建物現況格局-房","建物現況格局-廳","建物現況格局-衛","建物現況格局-隔間","建物總面積平方公尺","屋齡","建材分類","附屬設備-冷氣","附屬設備-熱水器","附屬設備-洗衣機","附屬設備-電視機","附屬設備-冰箱","附屬設備-瓦斯或天然氣","附屬設備-有線電視","附屬設備-網路","捷運站距離(公尺)","附近建物單位成交均價","捷運線","Predicted","AbsError","MAPE"
"士林區",32000,20089,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,0,0,2,2,2,1,122.44,40,"鋼筋混凝土造類",0,1,0,0,0,1,0,0,731.889337990088,340.310344827586,"淡水信義線",23022.4423362664,8977.55766373362,0.280548676991676
"士林區",22000,20090,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,2,2,1,107.65,53,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,517.731774910198,367.033333333333,"淡水信義線",29395.3152026617,7395.31520266174,0.336150691030079
"北投區",24000,20095,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",359,0,0,0,0,3,2,2,1,106.15,38,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,300.075335038827,240.304347826087,"淡水信義線",23478.5187857001,521.481214299882,0.0217283839291617
"文山區",25000,20091,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,2,2,1,101.72,42,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,674.007420221494,246.8,"松山新店線",27904.0691334585,2904.06913345849,0.11616276533834
"文山區",13000,20102,"獨立套房","中樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,1,0,1,1,23.81,15,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,307.580621289136,335.095238095238,"松山新店線",12582.0128025348,417.98719746515,0.0321528613434731
"萬華區",35000,20092,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"未知",1094,1,1,1,1,3,2,2,1,72.96,44,"鋼筋混凝土造類",1,1,1,0,1,1,1,0,861.755067305253,360,"板南線",26276.6811595828,8723.31884041719,0.249237681154777
"大同區",26000,20097,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,1,1,1,85.23,55,"加強磚造類",1,1,0,0,0,1,0,0,425.185151143089,431.909090909091,"松山新店線",20906.1217912885,5093.87820871149,0.19591839264275
"中山區",35000,20097,"整棟(戶)出租","中樓層",17,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,1,1,1,2,1,1,80.71,28,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,605.520686662881,455.566666666667,"松山新店線",33318.6938632531,1681.30613674685,0.0480373181927673
"中山區",79000,20088,"整棟(戶)出租","中樓層",18,"住宅大樓(11層含以上有電梯)",0,1,"未知",729,1,1,1,1,2,1,2,1,98.38,2,"鋼骨類",1,1,1,1,1,1,0,0,351.439020864196,539,"淡水信義線",83772.7848856107,4772.78488561067,0.0604149985520338
"中正區",15000,20080,"獨立套房","低樓層",6,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,1,0,1,1,33.72,33,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,434.851917743116,390.6875,"松山新店線",16973.3678946018,1973.36789460176,0.131557859640118
"中正區",16800,20105,"分租套房","低樓層",5,"公寓(5樓含以下無電梯)",1,0,"一般轉租",364,0,0,1,0,4,0,4,1,16.2,50,"鋼筋混凝土造類",1,1,1,1,1,0,0,1,348.657085856979,497.9,"松山新店線",11373.6717806395,5426.32821936054,0.322995727342889
"中正區",38000,20087,"整棟(戶)出租","低樓層",9,"華廈(10層含以下有電梯)",0,1,"未知",364,1,0,0,1,2,1,1,1,62.86,9,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,383.640454076362,505.333333333333,"松山新店線",38364.6413151072,364.641315107227,0.00959582408176912
"萬華區",24000,20100,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,2,1,1,1,76.25,52,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,1114.05172151786,366.75,"板南線",18227.7598654707,5772.24013452927,0.240510005605386
"萬華區",40000,20088,"整棟(戶)出租","中樓層",22,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,0,1,2,1,1,1,80.07,7,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,558.439247135981,375.8,"松山新店線",36625.1838862809,3374.81611371912,0.084370402842978
"萬華區",18000,20080,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,0,0,3,1,1,1,87.4,53,"鋼筋混凝土造類",0,1,0,0,0,1,0,0,1289.04889864096,236,"板南線",18570.3164829428,570.316482942831,0.0316842490523795
"中山區",35000,20097,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,0,1,1,2,1,1,1,70.89,48,"鋼筋混凝土造類",1,1,0,1,0,1,0,0,511.021809619538,452.633333333333,"松山新店線",24345.4912328723,10654.5087671277,0.304414536203649
"中山區",22000,20094,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,1,1,1,1,49.57,36,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,505.206654762788,475.9,"松山新店線",19107.2836902242,2892.7163097758,0.131487104989809
"中山區",11000,20104,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,1,0,1,1,17.02,45,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,545.814927605039,447.833333333333,"中和新蘆線",8986.0589865812,2013.9410134188,0.183085546674436
"南港區",26000,20097,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,2,1,1,1,67.2,39,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,2137.57928662356,344.4,"文湖線",18862.840685173,7137.15931482696,0.274506127493345
"南港區",23000,20103,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",364,0,0,1,0,3,2,1,1,99.96,44,"鋼筋混凝土造類",0,1,1,1,1,1,0,0,512.685725033789,342.8,"板南線",22435.2433936988,564.75660630122,0.0245546350565748
"北投區",18000,20102,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",364,0,0,1,1,1,0,1,1,51.44,47,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,462.855105926735,289.392857142857,"新北投支線",15047.3573275411,2952.64267245887,0.164035704025493
"士林區",8000,20102,"獨立套房","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,0,0,1,1,1,1,58.9,42,"鋼筋混凝土造類",0,1,1,1,1,0,0,0,1480.22609148205,291.421052631579,"淡水信義線",14300.5598116312,6300.55981163125,0.787569976453906
"北投區",15000,20082,"整棟(戶)出租","低樓層",2,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",364,0,0,1,0,2,1,1,1,53.2,54,"加強磚造類",0,1,0,0,0,0,0,0,407.698503875099,263.294117647059,"新北投支線",14624.9765630952,375.023436904801,0.0250015624603201
"北投區",90000,20088,"整棟(戶)出租","低樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,1,1,4,2,3,1,218.39,8,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,255.924821271113,444.966666666667,"淡水信義線",83163.5071212107,6836.49287878934,0.0759610319865483
"中山區",51000,20088,"整棟(戶)出租","中樓層",19,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,1,1,2,2,1,1,80.45,8,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,633.899909829204,424.8,"淡水信義線",58008.9512518805,7008.9512518805,0.137430416703539
"中山區",42000,20097,"整棟(戶)出租","低樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,1,1,2,1,1,1,69.88,5,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,376.637678206377,529.166666666667,"淡水信義線",52089.5755807047,10089.5755807047,0.240227990016779
"大安區",35000,20097,"整棟(戶)出租","中樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,1,1,2,1,1,1,78.48,16,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,276.368851697589,436.739130434783,"松山新店線",44026.8049071137,9026.80490711367,0.257908711631819
"內湖區",35000,20103,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,3,1,1,1,129.51,40,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,732.211680943511,254.9,"文湖線",29548.0659101238,5451.9340898762,0.155769545425034
"中山區",19900,20098,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,1,1,1,1,37.82,44,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,383.533483628139,737.766666666667,"淡水信義線",16482.8555305922,3417.14446940783,0.171715802482805
"士林區",24000,20099,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,2,1,1,65.13,52,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,1753.01347134773,287.2,"淡水信義線",22112.300928621,1887.699071379,0.0786541279741252
"北投區",7000,20101,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,1,1,1,1,32.27,47,"鋼筋混凝土造類",1,1,0,1,1,0,0,0,921.242524800341,282.866666666667,"新北投支線",11111.1187751455,4111.11877514555,0.58730268216365
"文山區",52000,20096,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"未知",364,1,0,0,1,3,2,2,1,188.14,9,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,498.645585363511,336.105263157895,"松山新店線",60764.7300181749,8764.73001817494,0.168552500349518
"大同區",18500,20105,"獨立套房","中樓層",13,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,1,1,1,0,1,1,56.1,2,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,498.11586430914,418.5,"淡水信義線",20288.270144797,1788.27014479701,0.0966632510701085
"萬華區",25000,20097,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",1094,0,0,1,0,3,2,2,1,95.18,49,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,886.539492357809,273.37037037037,"板南線",19184.4537534843,5815.5462465157,0.232621849860628
"中正區",21000,20103,"整棟(戶)出租","低樓層",8,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,1,1,1,1,83.38,3,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,290.209276524283,589.25,"板南線",36269.4176381505,15269.4176381505,0.727115125626212
"中山區",21000,20104,"獨立套房","低樓層",11,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,1,1,1,1,1,1,52.36,47,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,391.494619776937,441.733333333333,"淡水信義線",19322.7583608607,1677.24163913926,0.079868649482822
"信義區",28000,20083,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",1094,0,0,1,0,3,1,1,1,85.76,53,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,372.182906114343,466.333333333333,"板南線",21491.5494619669,6508.45053803308,0.23244466207261
"南港區",16000,20081,"獨立套房","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",364,0,0,1,0,1,1,1,1,68.08,51,"加強磚造類",1,0,1,1,1,1,0,0,1663.9742510789,203.56,"文湖線",17770.7989467921,1770.79894679209,0.110674934174506
"大安區",48000,20086,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"未知",364,1,1,1,1,2,2,1,1,62.92,49,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,372.329156871436,812.233333333333,"板南線",39534.1579407675,8465.84205923245,0.176371709567343
"中正區",26000,20098,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,1,1,2,1,2,1,97.01,6,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,700.195361620291,343.214285714286,"松山新店線",29519.2577841962,3519.25778419618,0.13535606862293
"大同區",20500,20095,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,2,2,1,1,38.68,57,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,511.257583577573,382.4,"淡水信義線",19707.02925703,792.970742970025,0.0386814996570744
"萬華區",38000,20091,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"未知",729,1,1,0,1,3,2,2,1,133.27,41,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,509.798555273226,437.833333333333,"松山新店線",41221.0015606844,3221.00156068442,0.0847631989653794
"大同區",30000,20103,"獨立套房","低樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"未知",729,1,1,1,1,1,1,1,1,38.07,15,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,339.937613536822,706.7,"淡水信義線",24189.7383946087,5810.26160539128,0.193675386846376
"萬華區",24500,20100,"整棟(戶)出租","低樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,2,1,1,1,50.51,21,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,259.681183723496,394.566666666667,"松山新店線",20689.951810067,3810.04818993303,0.155512171017675
"中山區",23000,20105,"獨立套房","低樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,1,1,1,0,1,1,34.62,16,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,303.704410229779,634.1,"中和新蘆線",20753.0198097803,2246.98019021973,0.0976947908791185
"信義區",28000,20098,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",729,0,0,1,0,2,1,1,1,79.62,33,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,1299.92680108931,316.433333333333,"文湖線",21501.3768729262,6498.62312707384,0.23209368310978
"南港區",35100,20098,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,2,2,1,101.92,42,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,339.361445205666,363.571428571429,"文湖線",27778.3731509213,7321.6268490787,0.20859335752361
"大安區",30000,20083,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"未知",729,0,0,0,0,3,2,2,1,91.3,46,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,465.494154586574,584.666666666667,"文湖線",39328.2369816067,9328.23698160666,0.310941232720222
"大安區",43708,20097,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"未知",364,1,0,0,1,2,1,1,1,90.65,15,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,336.412706462186,427.625,"文湖線",47522.4420990535,3814.44209905353,0.0872710281654052
"萬華區",19900,20098,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",729,1,0,1,1,2,1,1,1,92.81,24,"鋼筋混凝土造類",1,1,1,1,0,0,0,0,468.757972453246,308.111111111111,"板南線",21315.6564056132,1415.65640561318,0.0711385128448832
"萬華區",18200,20110,"整棟(戶)出租","透天厝",1,"透天厝",0,1,"社會住宅代管",288,0,0,0,0,2,1,1,1,41.64,66,"加強磚造類",1,1,0,0,0,1,0,0,513.622895675778,324.1,"板南線",16789.0902801021,1410.90971989794,0.0775225120823042
"內湖區",27000,20088,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",364,0,0,0,0,3,1,2,1,102.12,37,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,713.481326357078,245.133333333333,"文湖線",22509.6910246502,4490.30897534978,0.16630773982777
"信義區",58886,20102,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"未知",729,1,1,0,1,2,2,1,1,95.04,17,"鋼筋混凝土造類",0,0,0,0,0,0,0,0,479.402222039143,458.034482758621,"板南線",50196.9070231696,8689.09297683041,0.147557874143776
"北投區",22800,20102,"獨立套房","低樓層",10,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",1094,1,1,1,1,1,0,1,1,46.99,16,"鋼筋混凝土造類",1,1,1,0,0,0,0,0,161.740242738574,400.2,"淡水信義線",19863.6990718196,2936.30092818037,0.128785128428964
"士林區",13000,20091,"獨立套房","低樓層",4,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",668,1,1,1,1,1,0,1,1,26.23,7,"鋼筋混凝土造類",1,1,0,0,1,0,0,0,4117.66366346931,255,"淡水信義線",13141.6077510308,141.607751030773,0.0108929039254441
"中正區",15000,20105,"整棟(戶)出租","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,0,1,3,2,2,1,119.21,42,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,219.881725116929,610.571428571429,"松山新店線",31836.9014365414,16836.9014365414,1.12246009576942
"文山區",15000,20110,"整棟(戶)出租","中樓層",13,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",364,1,1,1,1,2,2,1,1,77.54,17,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,496.223262357667,288.733333333333,"松山新店線",26954.1378119984,11954.1378119984,0.796942520799894
"萬華區",16000,20103,"獨立套房","低樓層",9,"華廈(10層含以下有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,1,0,1,1,22.32,43,"鋼筋混凝土造類",1,1,1,0,1,0,0,0,220.978759229711,398.7,"松山新店線",12467.7213822088,3532.2786177912,0.22076741361195
"萬華區",17000,20102,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",0,1,"社會住宅包租轉租",364,0,0,0,0,4,1,1,1,116.59,47,"鋼筋混凝土造類",1,1,0,0,0,0,0,0,297.700710585645,505.266666666667,"板南線",19792.4213183814,2792.42131838142,0.164260077551848
"萬華區",27000,20104,"獨立套房","低樓層",7,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,1,1,1,1,64.95,4,"鋼筋混凝土造類",1,1,1,0,0,1,0,0,683.154183278298,332.066666666667,"松山新店線",24639.6425256044,2360.35747439564,0.0874206471998386
"中山區",12000,20109,"獨立套房","低樓層",13,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅代管",333,1,1,1,1,1,0,1,1,31.01,40,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,297.673002742251,465,"中和新蘆線",13433.8807777874,1433.88077778745,0.119490064815621
"內湖區",25000,20111,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",1094,1,1,0,1,2,1,1,1,68.47,29,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,1005.04685795752,267.066666666667,"文湖線",20541.8209235185,4458.17907648152,0.178327163059261
"中山區",26000,20097,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,2,1,1,80.34,52,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,624.445395633301,495.166666666667,"中和新蘆線",26734.3304002925,734.33040029246,0.0282434769343254
"南港區",30000,20094,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,2,1,1,72.17,50,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,128.148947896854,502.411764705882,"板南線",31159.4227740745,1159.4227740745,0.0386474258024832
"北投區",18000,20110,"整棟(戶)出租","低樓層",2,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,2,1,1,1,77.66,54,"加強磚造類",1,1,1,0,1,1,0,0,530.738677717679,376,"淡水信義線",18862.3336735394,862.33367353936,0.0479074263077423
"松山區",35000,20098,"獨立套房","低樓層",15,"住宅大樓(11層含以上有電梯)",0,1,"未知",354,1,1,1,1,1,1,1,1,55.87,16,"鋼筋混凝土造類",1,1,1,1,1,1,1,0,99.0594501068403,595.375,"松山新店線",34238.202296383,761.797703617034,0.0217656486747724
"萬華區",31200,20104,"整棟(戶)出租","低樓層",12,"住宅大樓(11層含以上有電梯)",0,1,"社會住宅包租轉租",364,1,1,1,1,3,1,2,1,117.98,37,"鋼筋混凝土造類",1,1,0,0,0,1,0,0,1099.62997497061,243.346153846154,"板南線",24098.8538785462,7101.14612145381,0.227600837226084
"士林區",25000,20097,"整棟(戶)出租","低樓層",13,"住宅大樓(11層含以上有電梯)",0,1,"一般包租",364,1,1,1,1,2,2,1,1,69.18,25,"鋼筋混凝土造類",1,1,1,1,1,1,0,0,1833.09698494317,285.066666666667,"淡水信義線",26061.3449550793,1061.34495507934,0.0424537982031736
"大安區",160000,20111,"整棟(戶)出租","中樓層",14,"住宅大樓(11層含以上有電梯)",0,1,"未知",729,1,1,0,1,4,2,3,1,290.03,47,"鋼筋混凝土造類",1,0,0,0,0,0,0,0,330.892397815289,775.809523809524,"板南線",171629.703023908,11629.7030239078,0.0726856438994237
"中正區",25000,20112,"整棟(戶)出租","低樓層",4,"公寓(5樓含以下無電梯)",0,1,"社會住宅代管",364,0,0,1,0,3,1,1,1,75.14,55,"加強磚造類",1,1,1,0,1,1,0,0,744.620377785951,348.818181818182,"松山新店線",21167.8671637688,3832.13283623116,0.153285313449246
"中正區",54000,20103,"整棟(戶)出租","低樓層",5,"公寓(5樓含以下無電梯)",1,1,"未知",729,0,0,0,0,2,2,2,1,111.76,48,"鋼筋混凝土造類",1,1,1,0,1,1,0,0,427.162533978159,517.115384615385,"中和新蘆線",34521.1969751758,19478.8030248242,0.360718574533782
"大同區",32500,20114,"整棟(戶)出租","低樓層",9,"華廈(10層含以下有電梯)",0,1,"社會住宅代管",364,1,1,1,1,2,1,1,1,54.62,42,"鋼筋混凝土造類",1,1,1,1,1,0,0,0,336.56654523274,576.433333333333,"松山新店線",21078.783467031,11421.216532969,0.351422047168278
