"鄉鎮市區","總額元","租賃年月日","出租型態","總樓層數","建物型態","租賃住宅服務","租賃天數","有無電梯","建物現況格局-房","建物現況格局-廳","建物現況格局-衛","建物總面積平方公尺","屋齡","附屬設備-冷氣","附屬設備-熱水器","附屬設備-洗衣機","附屬設備-電視機","附屬設備-瓦斯或天然氣","附屬設備-有線電視","附屬設備-網路","捷運站距離(公尺)","附近建物單位成交均價","捷運線","Predicted","AbsError","MAPE"
"南港區",33000,20014,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",228,0,3,1,1,93.15,49,1,1,0,0,1,0,0,430.997388574088,454.857142857143,"文湖線",22527.9061578857,10472.0938421143,0.317336177033768
"信義區",15000,20013,"整棟(戶)出租",6,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,2,1,1,40.85,50,1,1,1,1,1,0,0,434.36787762918,649.4,"淡水信義線",15955.1091824037,955.109182403696,0.0636739454935797
"信義區",40000,20004,"未知",4,"店面(店鋪)","未知",1094,0,0,0,0,39.67,54,0,0,0,0,0,0,0,139.463481437813,490.933333333333,"板南線",33325.7004295631,6674.29957043687,0.166857489260922
"士林區",18000,20012,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,2,2,1,94.52,43,1,1,1,0,1,0,0,2000.83503056413,308.9,"淡水信義線",20027.1238507863,2027.12385078632,0.112617991710351
"大安區",80000,20002,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","未知",729,1,3,2,3,188.56,46,0,0,0,0,0,0,0,381.51429521764,537,"板南線",82667.98841015,2667.98841014995,0.0333498551268744
"大同區",13000,20017,"獨立套房",12,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",364,1,1,0,1,25.55,43,1,1,0,1,0,0,0,631.409006053367,516.766666666667,"松山新店線",11991.2497269932,1008.75027300685,0.0775961748466808
"萬華區",23000,20013,"獨立套房",11,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",364,1,1,0,1,49.9,39,1,1,1,0,1,0,0,530.003712703467,560.6,"板南線",16831.775355176,6168.22464482398,0.268183680209738
"萬華區",16000,19994,"獨立套房",5,"公寓(5樓含以下無電梯)","未知",729,0,1,1,1,38.31,49,1,1,0,0,1,0,0,1553.90114730182,333,"中和新蘆線",16200.4157600631,200.41576006311,0.0125259850039444
"中正區",35000,19990,"整棟(戶)出租",11,"住宅大樓(11層含以上有電梯)","未知",364,1,1,1,1,62.24,17,1,1,1,1,0,0,0,451.248047051203,501.708333333333,"中和新蘆線",33068.1389459736,1931.86105402643,0.0551960301150408
"松山區",32400,20017,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","社會住宅代管",364,1,3,2,2,100.12,42,1,1,1,1,1,0,0,517.402530958178,517.866666666667,"松山新店線",32010.5488755341,389.451124465901,0.0120200964341327
"北投區",23000,20014,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,98.46,43,0,1,0,0,0,0,0,352.474848440552,346.272727272727,"淡水信義線",21593.5546243483,1406.44537565171,0.0611497989413786
"士林區",22000,19990,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,2,115.48,43,0,1,0,0,0,0,0,1694.76700341122,268.133333333333,"淡水信義線",22271.7301201958,271.730120195833,0.0123513690998106
"士林區",18000,19994,"獨立套房",6,"華廈(10層含以下有電梯)","未知",364,1,1,1,1,32.4,30,1,1,1,0,0,0,0,1011.69831669862,429.733333333333,"淡水信義線",16731.711502882,1268.28849711803,0.0704604720621129
"文山區",28000,20011,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,4,2,1,92.16,51,1,1,1,0,0,0,0,316.892473646211,373.6875,"松山新店線",26496.7278418365,1503.2721581635,0.0536882913629823
"中山區",35000,20018,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","社會住宅代管",364,1,3,2,1,98.77,46,1,1,0,0,1,0,0,504.254932973991,609.3,"中和新蘆線",32304.225410272,2695.77458972796,0.0770221311350846
"中山區",13800,20018,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",255,1,1,0,1,32.93,43,1,1,1,1,0,0,0,382.881961122147,517.769230769231,"文湖線",16169.3357564817,2369.33575648168,0.171690996846499
"信義區",30000,20012,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,95.54,52,1,1,1,1,1,0,0,265.106165077494,545.266666666667,"淡水信義線",27626.8127463397,2373.18725366028,0.079106241788676
"北投區",31000,20014,"整棟(戶)出租",9,"華廈(10層含以下有電梯)","社會住宅包租轉租",1094,1,2,2,1,116,32,1,1,1,0,1,0,0,1048.87412505926,431.740740740741,"淡水信義線",25447.6668261013,5552.33317389866,0.179107521738666
"信義區",28000,20019,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",729,0,3,1,1,97.23,50,1,1,0,0,1,0,0,776.679597865882,464.782608695652,"板南線",23901.5213607604,4098.47863923958,0.146374237115699
"南港區",19900,20019,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,2,2,1,64.13,49,1,1,1,0,1,0,0,599.618075323909,308.45,"板南線",21345.536149243,1445.53614924297,0.0726400074996469
"士林區",15000,20005,"整棟(戶)出租",1,"透天厝","社會住宅代管",364,0,2,1,1,54.32,58,1,1,0,0,0,0,0,1634.81186212741,297.933333333333,"淡水信義線",16894.2462831859,1894.2462831859,0.126283085545727
"士林區",13000,19992,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,97.51,43,0,1,0,0,0,0,0,1912.22917681495,199.5,"淡水信義線",15119.4924325907,2119.49243259073,0.163037879430056
"士林區",14000,19993,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,97.7,43,0,1,0,0,0,0,0,1918.43038957899,166.166666666667,"淡水信義線",15098.5828961144,1098.58289611438,0.0784702068653126
"士林區",13500,19994,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,97.51,43,0,1,0,0,0,0,0,1912.22917681495,199.5,"淡水信義線",15119.4924325907,1619.49243259073,0.119962402414128
"士林區",20000,20006,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","未知",364,0,2,2,1,61.38,40,1,1,0,0,1,0,0,627.612584290797,532.466666666667,"淡水信義線",25950.0580048624,5950.05800486245,0.297502900243122
"大同區",19000,19997,"獨立套房",14,"住宅大樓(11層含以上有電梯)","未知",364,1,1,1,1,37.36,15,1,1,1,1,1,0,0,481.084119910535,410.68,"淡水信義線",20328.9534450804,1328.95344508042,0.0699449181621276
"萬華區",38000,20005,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",729,1,2,1,1,70.52,16,1,1,1,1,1,0,0,336.715310072351,577.407407407407,"松山新店線",36947.2316252289,1052.76837477107,0.0277044309150281
"大同區",74550,20006,"整棟(戶)出租",19,"住宅大樓(11層含以上有電梯)","未知",364,1,1,1,1,96.92,2,1,1,1,1,1,0,0,237.007622649465,805.2,"淡水信義線",72204.2968093173,2345.70319068269,0.0314648315316256
"萬華區",15500,20018,"獨立套房",11,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",364,1,1,0,1,29.25,42,1,1,1,1,0,0,0,326.666112774706,469.6,"松山新店線",13629.081038591,1870.91896140905,0.120704449123164
"中山區",49000,20003,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","未知",729,1,2,1,1,88.99,13,1,1,1,1,0,0,0,355.137286602129,480.133333333333,"中和新蘆線",56155.5372530264,7155.53725302641,0.146031372510743
"中山區",33000,20005,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",729,1,1,1,1,42.76,19,1,1,1,1,0,0,0,182.839770392852,563.3,"淡水信義線",28745.0466209201,4254.95337907994,0.128937981184241
"士林區",150000,20006,"整棟(戶)出租",21,"住宅大樓(11層含以上有電梯)","未知",364,1,4,3,2,305.5,8,1,1,1,1,1,0,0,219.674902584338,656.6,"淡水信義線",176740.912230291,26740.9122302905,0.178272748201937
"大安區",19000,20020,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",167,1,1,2,1,42.05,45,1,1,1,1,1,0,0,425.172735652141,471.066666666667,"松山新店線",18887.2129660962,112.787033903838,0.00593615967914938
"文山區",20500,20024,"整棟(戶)出租",5,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,3,2,2,130.98,27,1,1,1,0,1,0,0,1371.52670382062,320,"文湖線",25807.1445908951,5307.14459089514,0.258885101994885
"萬華區",23000,20025,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","未知",1125,0,3,1,1,76.36,45,1,1,0,0,1,0,0,1107.04942091213,479.8,"板南線",23457.3193009166,457.31930091661,0.0198834478659396
"中山區",52000,20001,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","未知",729,1,2,1,1,72.28,0,1,0,1,1,1,0,0,476.222487097831,479.333333333333,"中和新蘆線",55816.270606307,3816.27060630699,0.0733898193520574
"士林區",23000,19996,"整棟(戶)出租",3,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,2,2,1,98.75,46,1,1,1,1,0,0,0,1951.81263293046,224.666666666667,"中和新蘆線",20143.9618210813,2856.03817891871,0.124175572996466
"中正區",15000,20017,"獨立套房",6,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,1,0,1,35.24,52,1,1,1,0,0,0,0,830.872141363797,413.433333333333,"板南線",12280.0272270207,2719.97277297929,0.181331518198619
"大同區",60000,20005,"整棟(戶)出租",15,"住宅大樓(11層含以上有電梯)","未知",729,1,2,1,1,90.18,7,1,1,1,1,1,1,1,291.663600129405,656.633333333333,"淡水信義線",65634.8996919649,5634.89969196492,0.093914994866082
"大同區",20000,20014,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,2,2,1,49.11,44,1,1,1,0,0,0,0,549.421105540421,434.333333333333,"松山新店線",18717.4487433348,1282.55125666525,0.0641275628332623
"中山區",22500,20017,"獨立套房",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,1,0,1,38.58,28,1,1,1,1,0,0,0,376.509965211809,462.966666666667,"中和新蘆線",16106.4160605088,6393.58393949123,0.28415928619961
"北投區",7500,20021,"獨立套房",12,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",364,1,1,0,1,32.44,40,1,1,1,1,0,0,0,845.509870048295,256.533333333333,"新北投支線",9689.73338122927,2189.73338122927,0.291964450830569
"北投區",14415,20004,"獨立套房",6,"華廈(10層含以下有電梯)","未知",364,1,1,1,1,37.4,29,1,1,1,0,0,0,0,906.128391349489,264.7,"新北投支線",14745.9071221113,330.907122111299,0.0229557490191675
"中山區",38800,20021,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","未知",364,1,2,1,1,63.54,11,1,0,0,0,0,0,0,332.012240235884,540.266666666667,"松山新店線",38068.0719699588,731.928030041177,0.0188641244855974
"南港區",18000,20004,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,1,2,102.63,38,1,1,0,0,1,0,0,875.728788005517,223.25,"文湖線",24768.9093779943,6768.9093779943,0.376050520999684
"士林區",15000,20021,"獨立套房",11,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",364,1,1,0,1,50.42,18,1,1,1,1,1,0,0,2223.36366948086,222.25,"中和新蘆線",17752.7560987491,2752.75609874909,0.183517073249939
"北投區",15500,20005,"獨立套房",7,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,1,0,1,42.96,42,1,1,1,0,0,0,0,616.985908022853,284.96,"新北投支線",13372.9148982329,2127.08510176709,0.1372312968882
"大安區",27000,20024,"獨立套房",7,"華廈(10層含以下有電梯)","未知",729,1,0,0,0,32.98,28,1,1,1,1,0,1,1,199.884236781675,653.3,"淡水信義線",23763.4192168734,3236.5807831266,0.119873362338022
"大安區",19900,20028,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅代管",364,1,1,1,1,27.59,3,1,1,1,1,0,0,0,240.731523299323,569.733333333333,"文湖線",20228.8930576266,328.893057626563,0.016527289327968
"中正區",26000,20004,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","社會住宅代管",364,1,2,1,1,44.49,44,1,1,0,1,0,0,0,794.609045236314,747.066666666667,"淡水信義線",21258.5181887863,4741.48181121375,0.182364685046683
"南港區",23000,20005,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,4,2,2,83.76,45,1,1,1,1,0,0,0,526.860529686111,349.4,"板南線",25574.4136462641,2574.41364626409,0.111931028098438
"信義區",185220,20001,"獨立套房",14,"住宅大樓(11層含以上有電梯)","一般轉租",30,1,2,1,2,159,8,1,1,1,1,1,1,1,107.046484736033,510.133333333333,"板南線",196305.685334505,11085.685334505,0.0598514487339651
"中山區",28000,20011,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","社會住宅代管",364,1,3,1,2,138.55,40,0,1,0,0,0,0,0,392.688127854033,397.833333333333,"文湖線",31526.6567738292,3526.65677382922,0.125952027636758
"南港區",23000,20010,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,102.1,39,1,1,1,1,1,0,0,823.152457830159,212.857142857143,"板南線",25169.6716966884,2169.67169668845,0.0943335520299324
"中正區",19000,20026,"獨立套房",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,1,1,1,42.6,49,1,1,1,0,1,0,0,393.362292294056,465,"松山新店線",15925.172512424,3074.82748757603,0.161833025661896
"文山區",22500,20031,"整棟(戶)出租",6,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,2,1,1,81.87,30,0,1,0,0,1,0,0,1696.57904350442,245,"文湖線",20046.5694621026,2453.43053789738,0.109041357239883
"萬華區",22000,20007,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,2,99.96,50,1,1,0,0,1,0,0,75.7325934188712,417.5625,"板南線",26785.4491795388,4785.44917953878,0.217520417251763
"萬華區",10000,20022,"獨立套房",12,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",364,1,1,0,1,32.28,47,1,1,1,1,0,0,0,603.686947061368,408.666666666667,"松山新店線",12604.9969304024,2604.99693040235,0.260499693040235
"萬華區",18000,20014,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",272,1,3,2,3,123.95,42,0,1,1,1,0,0,0,626.745794334299,316.166666666667,"板南線",23168.9085799836,5168.90857998364,0.287161587776869
"萬華區",23500,20004,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,1,84.71,51,1,1,0,0,1,0,0,601.064371788076,316.333333333333,"板南線",23558.2190052073,58.2190052072801,0.00247740447690554
"內湖區",27000,20009,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","未知",729,0,3,2,2,125.98,43,0,1,0,0,1,0,0,449.106999694944,352.333333333333,"文湖線",33560.0571926949,6560.05719269493,0.242965081210924
"中山區",15000,20028,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,1,0,1,27.05,40,1,1,1,1,0,0,0,620.199781217106,459.1,"淡水信義線",14299.9629568708,700.03704312922,0.0466691362086146
"北投區",23000,20029,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","未知",364,0,2,1,1,63.02,46,1,1,1,0,0,0,0,334.053371988777,329,"淡水信義線",22569.5252221551,430.474777844916,0.0187162946889094
"大安區",60000,20031,"未知",7,"店面(店鋪)","未知",1825,1,0,0,0,34.17,40,0,0,0,0,0,0,0,430.500382566496,532.318181818182,"淡水信義線",37398.6166700734,22601.3833299266,0.376689722165443
"中正區",13500,20032,"獨立套房",6,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,1,0,1,32.7,52,1,1,1,0,0,0,0,830.872141363797,413.433333333333,"板南線",11263.2133248421,2236.78667515791,0.165687901863549
"中山區",60000,20010,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","未知",729,1,2,1,1,92.02,13,1,1,1,1,0,0,0,355.137286602129,480.133333333333,"中和新蘆線",55998.044017938,4001.95598206195,0.0666992663676991
"中山區",43000,20011,"整棟(戶)出租",13,"住宅大樓(11層含以上有電梯)","未知",729,1,2,1,1,71.64,15,1,1,1,1,1,1,1,633.845422031426,673.733333333333,"淡水信義線",49797.0913706498,6797.09137064983,0.158071892340694
"中山區",10000,20031,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅包租轉租",364,1,1,0,1,17.44,45,1,1,0,0,0,0,0,545.814927605039,447.833333333333,"中和新蘆線",7862.19422222712,2137.80577777288,0.213780577777288
"信義區",15000,20031,"獨立套房",12,"住宅大樓(11層含以上有電梯)","社會住宅包租轉租",364,1,1,0,1,30.65,42,1,1,1,0,0,0,0,470.735490668404,545.566666666667,"淡水信義線",15126.7119012864,126.711901286424,0.00844746008576161
"信義區",164640,20004,"獨立套房",14,"住宅大樓(11層含以上有電梯)","一般轉租",729,1,2,1,2,159,8,1,1,1,1,1,1,1,107.046484736033,510.133333333333,"板南線",159728.627191336,4911.37280866364,0.029830981588093
"士林區",80000,20008,"整棟(戶)出租",14,"住宅大樓(11層含以上有電梯)","未知",364,1,3,2,2,183.94,16,1,1,1,1,1,0,0,550.289161172965,506.766666666667,"淡水信義線",89111.6444375368,9111.64443753682,0.11389555546921
"中正區",13000,20028,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,3,2,2,98.06,49,1,1,1,1,0,0,0,646.724259319521,394.466666666667,"松山新店線",26436.2426911818,13436.2426911818,1.03355713009091
"萬華區",17000,20033,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,2,1,1,37.26,49,1,1,0,0,0,0,0,1506.45374844533,374.066666666667,"板南線",13484.3167299055,3515.68327009454,0.206804898240855
"萬華區",12000,20021,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅代管",364,0,2,1,1,49.89,48,0,1,0,0,1,0,0,1324.46308369411,458.066666666667,"板南線",13268.278845093,1268.27884509297,0.105689903757748
"中山區",15000,20019,"整棟(戶)出租",8,"華廈(10層含以下有電梯)","社會住宅代管",364,1,0,0,0,27.81,41,1,1,1,0,0,0,0,625.796887110583,525.5,"板南線",17789.5728976791,2789.57289767907,0.185971526511938
"內湖區",22000,20005,"整棟(戶)出租",12,"住宅大樓(11層含以上有電梯)","社會住宅代管",364,1,1,0,1,39.45,30,1,1,1,1,0,0,0,950.142908789022,320.6,"文湖線",17302.9101552556,4697.08984474441,0.213504083852019
"大安區",60000,20021,"整棟(戶)出租",7,"華廈(10層含以下有電梯)","未知",364,1,2,2,2,77.55,14,0,0,0,0,0,0,0,626.998588398797,549.8,"淡水信義線",56288.0862105795,3711.91378942046,0.0618652298236744
"文山區",26000,20033,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,4,2,2,144.95,50,1,1,0,0,1,0,0,996.797095523842,281.315789473684,"文湖線",25652.5777012393,347.422298760746,0.0133623961061826
"大同區",16000,20012,"獨立套房",7,"華廈(10層含以下有電梯)","社會住宅代管",364,1,1,0,1,29.08,16,1,1,1,1,0,0,0,77.0633208568053,462.444444444444,"淡水信義線",17730.4437456438,1730.44374564381,0.108152734102738
"萬華區",13000,20033,"整棟(戶)出租",5,"公寓(5樓含以下無電梯)","社會住宅包租轉租",364,0,2,1,1,37.41,49,1,1,0,0,1,0,0,1612.18865620058,321.1,"中和新蘆線",13409.0020252883,409.00202528833,0.0314616942529484
"大同區",33700,20011,"分層出租",12,"住宅大樓(11層含以上有電梯)","一般轉租",364,1,1,1,1,46.23,0,1,1,1,1,0,0,0,365.037065854015,420.966666666667,"中和新蘆線",34648.5487813288,948.548781328769,0.028146848110646
"中正區",46000,20021,"獨立套房",14,"住宅大樓(11層含以上有電梯)","未知",180,1,1,0,1,44.55,6,0,0,0,0,0,0,0,285.990811971722,558.35,"淡水信義線",32730.5073117697,13269.4926882303,0.288467232352832
"內湖區",17000,20014,"整棟(戶)出租",4,"公寓(5樓含以下無電梯)","未知",378,0,3,2,1,71.01,46,1,1,0,0,1,0,0,721.946651798146,335.333333333333,"文湖線",25586.28773842,8586.28773841998,0.505075749318822
